era,definition,first_principal,last_prior_principal,index_role,patients
2021-2024,TEA_operacional,Q531,J121,solo_secundario,1
2021-2024,TEA_operacional,Q531,G408,solo_secundario,1
2021-2024,TEA_operacional,T439,T439,solo_secundario,1
2021-2024,TEA_operacional,Q531,D444,solo_secundario,1
2021-2024,TEA_operacional,Q529,J128,solo_secundario,1
2021-2024,TEA_operacional,T450,T450,solo_secundario,1
2021-2024,TEA_operacional,Q532,J351,solo_secundario,1
2021-2024,TEA_operacional,Q442,Q442,solo_secundario,1
2021-2024,TEA_operacional,Q438,T828,solo_secundario,1
2021-2024,TEA_operacional,Q438,Q438,solo_secundario,1
2021-2024,TEA_operacional,T454,T454,solo_secundario,1
2021-2024,TEA_operacional,Q431,Q539,solo_secundario,1
2021-2024,TEA_operacional,T462,F321,solo_secundario,1
2021-2024,TEA_operacional,T439,T439,principal,1
2021-2024,TEA_operacional,Q532,Q200,solo_secundario,1
2021-2024,TEA_operacional,Q400,J121,solo_secundario,1
2021-2024,TEA_operacional,Q539,Q532,solo_secundario,1
2021-2024,TEA_operacional,Q543,Q543,solo_secundario,1
2021-2024,TEA_operacional,Q542,T830,solo_secundario,1
2021-2024,TEA_operacional,Q542,Q542,solo_secundario,1
2021-2024,TEA_operacional,Q541,H500,solo_secundario,1
2021-2024,TEA_operacional,Q539,Q740,solo_secundario,1
2021-2024,TEA_operacional,T435,F603,solo_secundario,1
2021-2024,TEA_operacional,Q539,Q531,solo_secundario,1
2021-2024,TEA_operacional,T438,K358,solo_secundario,1
2021-2024,TEA_operacional,Q539,N47,solo_secundario,1
2021-2024,TEA_operacional,Q539,L892,solo_secundario,1
2021-2024,TEA_operacional,Q539,J123,solo_secundario,1
2021-2024,TEA_operacional,T435,T509,solo_secundario,1
2021-2024,TEA_operacional,Q539,J039,solo_secundario,1
2021-2024,TEA_operacional,T436,T436,solo_secundario,1
2021-2024,TEA_operacional,Q420,N359,solo_secundario,1
2021-2024,TEA_operacional,T469,F122,solo_secundario,1
2021-2024,TEA_operacional,Q935,N390,solo_secundario,1
2021-2024,TEA_operacional,Q318,J100,solo_secundario,1
2021-2024,TEA_operacional,Q359,Q359,solo_secundario,1
2021-2024,TEA_operacional,Q359,J440,solo_secundario,1
2021-2024,TEA_operacional,S562,S562,solo_secundario,1
2021-2024,TEA_operacional,Q355,D70,solo_secundario,1
2021-2024,TEA_operacional,Q338,J128,solo_secundario,1
2021-2024,TEA_operacional,Q320,Q311,solo_secundario,1
2021-2024,TEA_operacional,Q315,Q870,solo_secundario,1
2021-2024,TEA_operacional,T543,T543,solo_secundario,1
2021-2024,TEA_operacional,T71,F322,principal,1
2021-2024,TEA_operacional,Q315,Q315,solo_secundario,1
2021-2024,TEA_operacional,Q315,K449,solo_secundario,1
2021-2024,TEA_operacional,Q315,H919,solo_secundario,1
2021-2024,TEA_operacional,Q280,Q273,solo_secundario,1
2021-2024,TEA_operacional,Q278,Q278,solo_secundario,1
2021-2024,TEA_operacional,Q369,J189,solo_secundario,1
2021-2024,TEA_operacional,Q374,Q374,solo_secundario,1
2021-2024,TEA_operacional,T474,T474,solo_secundario,1
2021-2024,TEA_operacional,Q382,Q382,solo_secundario,1
2021-2024,TEA_operacional,Q391,Q390,solo_secundario,1
2021-2024,TEA_operacional,Q391,J120,solo_secundario,1
2021-2024,TEA_operacional,T490,T490,solo_secundario,1
2021-2024,TEA_operacional,Q391,I500,solo_secundario,1
2021-2024,TEA_operacional,Q388,U071,solo_secundario,1
2021-2024,TEA_operacional,T495,T495,solo_secundario,1
2021-2024,TEA_operacional,T509,F603,solo_secundario,1
2021-2024,TEA_operacional,T511,T424,solo_secundario,1
2021-2024,TEA_operacional,Q381,G404,solo_secundario,1
2021-2024,TEA_operacional,T509,H46,solo_secundario,1
2021-2024,TEA_operacional,Q379,T212,solo_secundario,1
2021-2024,TEA_operacional,T509,J46,solo_secundario,1
2021-2024,TEA_operacional,Q379,Q375,solo_secundario,1
2021-2024,TEA_operacional,Q378,H440,solo_secundario,1
2021-2024,TEA_operacional,Q548,Q548,solo_secundario,1
2021-2024,TEA_operacional,T435,F300,solo_secundario,1
2021-2024,TEA_operacional,Q549,Q643,solo_secundario,1
2021-2024,TEA_operacional,Q760,M4145,solo_secundario,1
2021-2024,TEA_operacional,T424,S5250,solo_secundario,1
2021-2024,TEA_operacional,N12,N12,solo_secundario,1
2021-2024,TEA_operacional,Q763,Q763,solo_secundario,1
2021-2024,TEA_operacional,Q761,Q761,solo_secundario,1
2021-2024,TEA_operacional,Q760,Q760,solo_secundario,1
2021-2024,TEA_operacional,T426,F329,solo_secundario,1
2021-2024,TEA_operacional,Q754,H919,solo_secundario,1
2021-2024,TEA_operacional,T424,F322,solo_secundario,1
2021-2024,TEA_operacional,T426,T426,principal,1
2021-2024,TEA_operacional,Q753,J219,solo_secundario,1
2021-2024,TEA_operacional,Q751,T842,solo_secundario,1
2021-2024,TEA_operacional,Q751,Q751,solo_secundario,1
2021-2024,TEA_operacional,Q750,T211,solo_secundario,1
2021-2024,TEA_operacional,T426,T427,solo_secundario,1
2021-2024,TEA_operacional,T424,F412,solo_secundario,1
2021-2024,TEA_operacional,Q793,Q793,solo_secundario,1
2021-2024,TEA_operacional,T433,T433,principal,1
2021-2024,TEA_operacional,T402,T402,solo_secundario,1
2021-2024,TEA_operacional,T393,T393,principal,1
2021-2024,TEA_operacional,Q909,A099,solo_secundario,1
2021-2024,TEA_operacional,Q892,Q892,solo_secundario,1
2021-2024,TEA_operacional,T393,T393,solo_secundario,1
2021-2024,TEA_operacional,T394,T394,solo_secundario,1
2021-2024,TEA_operacional,Q878,K859,solo_secundario,1
2021-2024,TEA_operacional,Q872,Q872,solo_secundario,1
2021-2024,TEA_operacional,Q850,Q850,solo_secundario,1
2021-2024,TEA_operacional,Q870,Z137,solo_secundario,1
2021-2024,TEA_operacional,Q870,Q870,solo_secundario,1
2021-2024,TEA_operacional,Q851,Q851,solo_secundario,1
2021-2024,TEA_operacional,Q851,G409,solo_secundario,1
2021-2024,TEA_operacional,Q851,F233,solo_secundario,1
2021-2024,TEA_operacional,T421,T421,solo_secundario,1
2021-2024,TEA_operacional,Q743,Q743,solo_secundario,1
2021-2024,TEA_operacional,Q742,Q742,solo_secundario,1
2021-2024,TEA_operacional,Q741,Q741,solo_secundario,1
2021-2024,TEA_operacional,T432,S518,solo_secundario,1
2021-2024,TEA_operacional,Q654,T842,solo_secundario,1
2021-2024,TEA_operacional,Q651,Z470,solo_secundario,1
2021-2024,TEA_operacional,T432,F39,solo_secundario,1
2021-2024,TEA_operacional,Q651,Q651,solo_secundario,1
2021-2024,TEA_operacional,Q647,Q647,solo_secundario,1
2021-2024,TEA_operacional,T432,F603,solo_secundario,1
2021-2024,TEA_operacional,T432,S597,solo_secundario,1
2021-2024,TEA_operacional,T426,T433,solo_secundario,1
2021-2024,TEA_operacional,Q642,Q642,solo_secundario,1
2021-2024,TEA_operacional,T433,F609,solo_secundario,1
2021-2024,TEA_operacional,Q642,N133,solo_secundario,1
2021-2024,TEA_operacional,Q625,Q625,solo_secundario,1
2021-2024,TEA_operacional,Q622,Q622,solo_secundario,1
2021-2024,TEA_operacional,Q603,Q603,solo_secundario,1
2021-2024,TEA_operacional,Q658,Q658,solo_secundario,1
2021-2024,TEA_operacional,Q660,Q660,solo_secundario,1
2021-2024,TEA_operacional,Q660,Q760,solo_secundario,1
2021-2024,TEA_operacional,T430,F603,solo_secundario,1
2021-2024,TEA_operacional,Q665,K566,solo_secundario,1
2021-2024,TEA_operacional,Q668,A047,solo_secundario,1
2021-2024,TEA_operacional,Q668,J00,solo_secundario,1
2021-2024,TEA_operacional,T427,T393,solo_secundario,1
2021-2024,TEA_operacional,Q668,J204,solo_secundario,1
2021-2024,TEA_operacional,T426,Z134,solo_secundario,1
2021-2024,TEA_operacional,Q668,Q660,solo_secundario,1
2021-2024,TEA_operacional,Q676,T846,solo_secundario,1
2021-2024,TEA_operacional,Q690,Q690,solo_secundario,1
2021-2024,TEA_operacional,Q691,Q691,solo_secundario,1
2021-2024,TEA_operacional,Q699,Q692,solo_secundario,1
2021-2024,TEA_operacional,T426,T509,solo_secundario,1
2021-2024,TEA_operacional,Q704,Q704,solo_secundario,1
2021-2024,TEA_operacional,Q784,Q784,solo_secundario,1
2021-2024,TEA_operacional,K800,L032,solo_secundario,1
2021-2024,TEA_operacional,N10,Z431,solo_secundario,1
2021-2024,TEA_operacional,F432,F603,solo_secundario,1
2021-2024,TEA_operacional,F432,F323,solo_secundario,1
2021-2024,TEA_operacional,F431,F431,principal,1
2021-2024,TEA_operacional,F431,F328,solo_secundario,1
2021-2024,TEA_operacional,F419,F412,solo_secundario,1
2021-2024,TEA_operacional,F418,F431,solo_secundario,1
2021-2024,TEA_operacional,F418,F418,solo_secundario,1
2021-2024,TEA_operacional,F412,S519,solo_secundario,1
2021-2024,TEA_operacional,F412,S411,solo_secundario,1
2021-2024,TEA_operacional,F412,F919,solo_secundario,1
2021-2024,TEA_operacional,F412,F603,solo_secundario,1
2021-2024,TEA_operacional,F412,F502,solo_secundario,1
2021-2024,TEA_operacional,F411,F431,solo_secundario,1
2021-2024,TEA_operacional,F411,F329,solo_secundario,1
2021-2024,TEA_operacional,F39,F329,solo_secundario,1
2021-2024,TEA_operacional,F380,F380,solo_secundario,1
2021-2024,TEA_operacional,F341,F603,solo_secundario,1
2021-2024,TEA_operacional,F333,F333,solo_secundario,1
2021-2024,TEA_operacional,F432,F412,solo_secundario,1
2021-2024,TEA_operacional,F445,F445,solo_secundario,1
2021-2024,TEA_operacional,F329,T391,solo_secundario,1
2021-2024,TEA_operacional,F500,F322,solo_secundario,1
2021-2024,TEA_operacional,F603,S119,solo_secundario,1
2021-2024,TEA_operacional,F603,F603,principal,1
2021-2024,TEA_operacional,F603,F602,solo_secundario,1
2021-2024,TEA_operacional,F603,F432,solo_secundario,1
2021-2024,TEA_operacional,F603,F192,solo_secundario,1
2021-2024,TEA_operacional,F603,F191,solo_secundario,1
2021-2024,TEA_operacional,F601,F601,solo_secundario,1
2021-2024,TEA_operacional,F514,F514,solo_secundario,1
2021-2024,TEA_operacional,F509,F609,solo_secundario,1
2021-2024,TEA_operacional,F509,F328,solo_secundario,1
2021-2024,TEA_operacional,F508,F329,solo_secundario,1
2021-2024,TEA_operacional,F508,F322,solo_secundario,1
2021-2024,TEA_operacional,F505,F508,solo_secundario,1
2021-2024,TEA_operacional,F503,F503,solo_secundario,1
2021-2024,TEA_operacional,F501,S517,solo_secundario,1
2021-2024,TEA_operacional,F501,F501,solo_secundario,1
2021-2024,TEA_operacional,F500,F502,solo_secundario,1
2021-2024,TEA_operacional,F329,T432,solo_secundario,1
2021-2024,TEA_operacional,F329,S517,solo_secundario,1
2021-2024,TEA_operacional,N10,J352,solo_secundario,1
2021-2024,TEA_operacional,F322,T800,solo_secundario,1
2021-2024,TEA_operacional,F322,K222,solo_secundario,1
2021-2024,TEA_operacional,F322,F431,solo_secundario,1
2021-2024,TEA_operacional,F322,F412,solo_secundario,1
2021-2024,TEA_operacional,F322,F329,solo_secundario,1
2021-2024,TEA_operacional,F321,F982,solo_secundario,1
2021-2024,TEA_operacional,F321,F941,solo_secundario,1
2021-2024,TEA_operacional,F319,T432,solo_secundario,1
2021-2024,TEA_operacional,F319,F319,principal,1
2021-2024,TEA_operacional,F318,F318,solo_secundario,1
2021-2024,TEA_operacional,F315,F315,solo_secundario,1
2021-2024,TEA_operacional,F314,F322,solo_secundario,1
2021-2024,TEA_operacional,F314,F314,solo_secundario,1
2021-2024,TEA_operacional,F312,F412,solo_secundario,1
2021-2024,TEA_operacional,F312,F312,solo_secundario,1
2021-2024,TEA_operacional,F311,F319,solo_secundario,1
2021-2024,TEA_operacional,F29,F28,solo_secundario,1
2021-2024,TEA_operacional,F29,F193,solo_secundario,1
2021-2024,TEA_operacional,F322,O821,solo_secundario,1
2021-2024,TEA_operacional,F323,F319,solo_secundario,1
2021-2024,TEA_operacional,F329,R458,solo_secundario,1
2021-2024,TEA_operacional,F323,F322,solo_secundario,1
2021-2024,TEA_operacional,F329,F982,solo_secundario,1
2021-2024,TEA_operacional,F329,F89,solo_secundario,1
2021-2024,TEA_operacional,F329,F609,solo_secundario,1
2021-2024,TEA_operacional,F329,F608,solo_secundario,1
2021-2024,TEA_operacional,F329,F603,solo_secundario,1
2021-2024,TEA_operacional,F329,F39,solo_secundario,1
2021-2024,TEA_operacional,F329,F330,solo_secundario,1
2021-2024,TEA_operacional,F329,F322,solo_secundario,1
2021-2024,TEA_operacional,F329,F29,solo_secundario,1
2021-2024,TEA_operacional,F328,T71,solo_secundario,1
2021-2024,TEA_operacional,F328,S518,solo_secundario,1
2021-2024,TEA_operacional,F328,F609,solo_secundario,1
2021-2024,TEA_operacional,F328,F328,solo_secundario,1
2021-2024,TEA_operacional,F328,F321,solo_secundario,1
2021-2024,TEA_operacional,F323,T435,solo_secundario,1
2021-2024,TEA_operacional,F323,F609,solo_secundario,1
2021-2024,TEA_operacional,F323,F333,solo_secundario,1
2021-2024,TEA_operacional,F605,F319,solo_secundario,1
2021-2024,TEA_operacional,F606,F606,solo_secundario,1
2021-2024,TEA_operacional,F607,F607,solo_secundario,1
2021-2024,TEA_operacional,G404,D430,solo_secundario,1
2021-2024,TEA_operacional,G403,G404,solo_secundario,1
2021-2024,TEA_operacional,G403,F799,solo_secundario,1
2021-2024,TEA_operacional,G403,F431,solo_secundario,1
2021-2024,TEA_operacional,G402,Z470,solo_secundario,1
2021-2024,TEA_operacional,G402,G409,solo_secundario,1
2021-2024,TEA_operacional,G401,Z547,solo_secundario,1
2021-2024,TEA_operacional,G401,Z518,solo_secundario,1
2021-2024,TEA_operacional,G401,G410,solo_secundario,1
2021-2024,TEA_operacional,G309,G309,solo_secundario,1
2021-2024,TEA_operacional,G259,F681,solo_secundario,1
2021-2024,TEA_operacional,G255,G255,solo_secundario,1
2021-2024,TEA_operacional,G249,G249,solo_secundario,1
2021-2024,TEA_operacional,G248,N47,solo_secundario,1
2021-2024,TEA_operacional,G248,G248,principal,1
2021-2024,TEA_operacional,G243,G243,solo_secundario,1
2021-2024,TEA_operacional,G210,J189,solo_secundario,1
2021-2024,TEA_operacional,G128,G128,solo_secundario,1
2021-2024,TEA_operacional,G403,J00,solo_secundario,1
2021-2024,TEA_operacional,G404,J121,solo_secundario,1
2021-2024,TEA_operacional,F608,F603,solo_secundario,1
2021-2024,TEA_operacional,G404,J123,solo_secundario,1
2021-2024,TEA_operacional,G409,T850,solo_secundario,1
2021-2024,TEA_operacional,G409,R13,solo_secundario,1
2021-2024,TEA_operacional,G409,Q381,solo_secundario,1
2021-2024,TEA_operacional,G409,Q211,solo_secundario,1
2021-2024,TEA_operacional,G409,Q048,solo_secundario,1
2021-2024,TEA_operacional,G409,G419,solo_secundario,1
2021-2024,TEA_operacional,G409,G402,solo_secundario,1
2021-2024,TEA_operacional,G409,F233,solo_secundario,1
2021-2024,TEA_operacional,G409,E833,solo_secundario,1
2021-2024,TEA_operacional,G409,D330,solo_secundario,1
2021-2024,TEA_operacional,G408,G408,principal,1
2021-2024,TEA_operacional,G408,G407,solo_secundario,1
2021-2024,TEA_operacional,G408,G049,solo_secundario,1
2021-2024,TEA_operacional,G406,G406,solo_secundario,1
2021-2024,TEA_operacional,G405,G405,solo_secundario,1
2021-2024,TEA_operacional,G404,Z138,solo_secundario,1
2021-2024,TEA_operacional,G404,Q850,solo_secundario,1
2021-2024,TEA_operacional,F988,F900,principal,1
2021-2024,TEA_operacional,F988,F603,solo_secundario,1
2021-2024,TEA_operacional,F982,F982,solo_secundario,1
2021-2024,TEA_operacional,F982,F982,principal,1
2021-2024,TEA_operacional,F719,F719,solo_secundario,1
2021-2024,TEA_operacional,F718,F711,solo_secundario,1
2021-2024,TEA_operacional,F711,N183,solo_secundario,1
2021-2024,TEA_operacional,F711,F711,solo_secundario,1
2021-2024,TEA_operacional,F711,F431,solo_secundario,1
2021-2024,TEA_operacional,F701,F701,solo_secundario,1
2021-2024,TEA_operacional,F648,S518,solo_secundario,1
2021-2024,TEA_operacional,F648,F648,solo_secundario,1
2021-2024,TEA_operacional,F640,F640,solo_secundario,1
2021-2024,TEA_operacional,F639,F608,solo_secundario,1
2021-2024,TEA_operacional,F638,F638,principal,1
2021-2024,TEA_operacional,F638,F39,solo_secundario,1
2021-2024,TEA_operacional,F609,T435,solo_secundario,1
2021-2024,TEA_operacional,F609,T433,solo_secundario,1
2021-2024,TEA_operacional,F609,N132,solo_secundario,1
2021-2024,TEA_operacional,F609,F609,principal,1
2021-2024,TEA_operacional,F608,F608,solo_secundario,1
2021-2024,TEA_operacional,F719,F83,solo_secundario,1
2021-2024,TEA_operacional,F729,F729,solo_secundario,1
2021-2024,TEA_operacional,F791,E668,solo_secundario,1
2021-2024,TEA_operacional,F913,F191,solo_secundario,1
2021-2024,TEA_operacional,F959,F638,solo_secundario,1
2021-2024,TEA_operacional,F938,S411,solo_secundario,1
2021-2024,TEA_operacional,F932,K358,solo_secundario,1
2021-2024,TEA_operacional,F920,F920,solo_secundario,1
2021-2024,TEA_operacional,F913,T71,solo_secundario,1
2021-2024,TEA_operacional,F913,F919,solo_secundario,1
2021-2024,TEA_operacional,F913,F913,principal,1
2021-2024,TEA_operacional,F901,F901,solo_secundario,1
2021-2024,TEA_operacional,F798,F798,solo_secundario,1
2021-2024,TEA_operacional,F900,F919,solo_secundario,1
2021-2024,TEA_operacional,F900,F900,principal,1
2021-2024,TEA_operacional,F900,F319,solo_secundario,1
2021-2024,TEA_operacional,F89,F89,solo_secundario,1
2021-2024,TEA_operacional,F89,F89,principal_y_secundario,1
2021-2024,TEA_operacional,F799,F799,solo_secundario,1
2021-2024,TEA_operacional,F799,F609,principal,1
2021-2024,TEA_operacional,F29,D611,solo_secundario,1
2021-2024,TEA_operacional,F28,R458,solo_secundario,1
2021-2024,TEA_operacional,F28,F209,solo_secundario,1
2021-2024,TEA_operacional,C959,C959,solo_secundario,1
2021-2024,TEA_operacional,C950,D70,solo_secundario,1
2021-2024,TEA_operacional,C950,C910,solo_secundario,1
2021-2024,TEA_operacional,C920,C920,solo_secundario,1
2021-2024,TEA_operacional,C911,J00,solo_secundario,1
2021-2024,TEA_operacional,C910,Z518,solo_secundario,1
2021-2024,TEA_operacional,C910,J00,solo_secundario,1
2021-2024,TEA_operacional,C857,D481,solo_secundario,1
2021-2024,TEA_operacional,C780,C780,solo_secundario,1
2021-2024,TEA_operacional,C729,T850,solo_secundario,1
2021-2024,TEA_operacional,C719,C719,solo_secundario,1
2021-2024,TEA_operacional,C716,G409,solo_secundario,1
2021-2024,TEA_operacional,C716,C716,solo_secundario,1
2021-2024,TEA_operacional,C629,Z511,solo_secundario,1
2021-2024,TEA_operacional,C56,R591,solo_secundario,1
2021-2024,TEA_operacional,C442,C442,solo_secundario,1
2021-2024,TEA_operacional,C439,C439,solo_secundario,1
2021-2024,TEA_operacional,C402,C402,solo_secundario,1
2021-2024,TEA_operacional,C959,C910,solo_secundario,1
2021-2024,TEA_operacional,C959,D70,solo_secundario,1
2021-2024,TEA_operacional,D471,Z092,solo_secundario,1
2021-2024,TEA_operacional,D069,N72,solo_secundario,1
2021-2024,TEA_operacional,D430,C710,solo_secundario,1
2021-2024,TEA_operacional,D410,D410,solo_secundario,1
2021-2024,TEA_operacional,D380,D380,solo_secundario,1
2021-2024,TEA_operacional,D376,D376,solo_secundario,1
2021-2024,TEA_operacional,D374,D374,solo_secundario,1
2021-2024,TEA_operacional,D367,D367,solo_secundario,1
2021-2024,TEA_operacional,D334,D334,solo_secundario,1
2021-2024,TEA_operacional,D316,D316,solo_secundario,1
2021-2024,TEA_operacional,D24,D24,solo_secundario,1
2021-2024,TEA_operacional,D235,D235,solo_secundario,1
2021-2024,TEA_operacional,D234,D234,solo_secundario,1
2021-2024,TEA_operacional,D232,Q531,solo_secundario,1
2021-2024,TEA_operacional,D181,M7935,solo_secundario,1
2021-2024,TEA_operacional,D175,D175,solo_secundario,1
2021-2024,TEA_operacional,D164,H660,solo_secundario,1
2021-2024,TEA_operacional,D161,D480,solo_secundario,1
2021-2024,TEA_operacional,D160,D160,solo_secundario,1
2021-2024,TEA_operacional,C222,Z511,solo_secundario,1
2021-2024,TEA_operacional,C169,C169,solo_secundario,1
2021-2024,TEA_operacional,B354,B354,solo_secundario,1
2021-2024,TEA_operacional,B349,B349,solo_secundario,1
2021-2024,TEA_operacional,A099,G409,solo_secundario,1
2021-2024,TEA_operacional,A099,G401,solo_secundario,1
2021-2024,TEA_operacional,A099,E872,solo_secundario,1
2021-2024,TEA_operacional,A090,Q423,solo_secundario,1
2021-2024,TEA_operacional,A090,J030,solo_secundario,1
2021-2024,TEA_operacional,A090,G048,solo_secundario,1
2021-2024,TEA_operacional,A090,E162,solo_secundario,1
2021-2024,TEA_operacional,A090,A099,solo_secundario,1
2021-2024,TEA_operacional,A090,A090,principal,1
2021-2024,TEA_operacional,A084,Q120,solo_secundario,1
2021-2024,TEA_operacional,A083,A083,solo_secundario,1
