source_id,file,relative_path,bytes,sha256,downloaded_or_version_date,observation_unit,period,population_covered,geography,codes_columns_used,stock_or_flow,possible_denominator,definition_breaks,linkage_restrictions,use_rule,root,artefact_role,provider,source_container,manifest_source,manifest_sha256,sha256_matches_manifest,manifest_bytes,bytes_match_manifest,file_mtime_utc,landing_url
fonasa_dictionary,Diccionario_beneficiarios.xlsx,FONASA/Diccionario_beneficiarios.xlsx,9855,97d760d074871070779fcd65b383b1a344e132d70ae12d2060dfc024289df5ff,2026-09-04 (download_manifest.csv downloaded_at_utc); file mtime 2026-07-17,Variable dictionary of FONASA beneficiary publications,current,not applicable (metadata),not applicable,"Variable definitions (TRAMO, TITULAR_CARGA, EDAD_TRAMO, INSCRITO_APS, ...)",not applicable (dictionary),not applicable,Confirm version applicable to each year,not applicable,Interpretation only,ASESORIAS_DATA_ROOT,dictionary,Fondo Nacional de Salud (FONASA),,Autism/metadata/download_manifest.csv; FONASA/metadata/source_manifest.csv,97d760d074871070779fcd65b383b1a344e132d70ae12d2060dfc024289df5ff,True,9855,True,2026-07-17,https://datosabiertos.fonasa.cl/dimensiones-beneficiarios/
fonasa_aps,Inscritos_APS_201912.csv,FONASA/APS/Inscritos_APS_201912.csv,12586641,55a09b2f1ab6439868cd4e4a1e13a9ba2a3e4aa6a258de617a2721c35250b09c,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2019,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,55a09b2f1ab6439868cd4e4a1e13a9ba2a3e4aa6a258de617a2721c35250b09c,True,12586641,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
fonasa_aps,Inscritos_APS_202012.csv,FONASA/APS/Inscritos_APS_202012.csv,12799665,5c32f5e7bc0650088d75640e182771d469b32b6c6eea214c99303ba6958a2d72,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2020,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,5c32f5e7bc0650088d75640e182771d469b32b6c6eea214c99303ba6958a2d72,True,12799665,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
fonasa_aps,Inscritos_APS_202112.csv,FONASA/APS/Inscritos_APS_202112.csv,13406176,fdab9f91e9a1b34db41b36f4f1b919efa610df614e63b46ddb7a54af43a2ebde,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2021,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,fdab9f91e9a1b34db41b36f4f1b919efa610df614e63b46ddb7a54af43a2ebde,True,13406176,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
fonasa_aps,Inscritos_APS_202212.csv,FONASA/APS/Inscritos_APS_202212.csv,13965785,a29a25be5bf99c81b7ba98d8b2058adc19340ed56f5477bb020d0696db3b8749,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2022,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,a29a25be5bf99c81b7ba98d8b2058adc19340ed56f5477bb020d0696db3b8749,True,13965785,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
fonasa_aps,Inscritos_APS_202312.csv,FONASA/APS/Inscritos_APS_202312.csv,14533432,be9ae603a99030947cdaec0120948c83d8c8c4c8ea80bc02ffd1699ae3403935,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2023,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,be9ae603a99030947cdaec0120948c83d8c8c4c8ea80bc02ffd1699ae3403935,True,14533432,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
fonasa_aps,Inscritos_APS_202412.csv,FONASA/APS/Inscritos_APS_202412.csv,21694386,412428ecff9152cec1d5e3beecce0691c6db92910078ec8f916902d27ca7d50f,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2024,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,412428ecff9152cec1d5e3beecce0691c6db92910078ec8f916902d27ca7d50f,True,21694386,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
fonasa_aps,Inscritos_APS_202512.csv,FONASA/APS/Inscritos_APS_202512.csv,22087855,83fcc4c1859111d5d73fbd6b174fecaf905708ff0be4e18ac66fe3671c487025,2026-09-04 (download_manifest.csv downloaded_at_utc),Aggregated cell: APS centre x FONASA tramo x age group x sex x TOTAL_INSCRITOS at 31 December,31 December 2025,"Persons enrolled in primary-care centres (13,777,051 in 2019 to 15,791,862 in 2025; centres 1,890 to 2,091)","Comuna of the APS centre (COD_CENTRO), never residence","sep=','; PERIODO, SERVICIO_SALUD, REGIÓN, COMUNA, COD_CENTRO, NOMBRE_CENTRO, NOMBRE_DEPENDENCIA/DEPENDENCIA_ADMINISTRATIVA, TRAMO/TRAMO_FONASA, EDAD_TRAMO, SEXO, TOTAL_INSCRITOS",stock (December snapshot),"Operational coverage per centre (offset for REM primary-care indicators); continuous panel of 1,871 centre codes retains 99.87% of 2019 and 97.54% of 2025 totals","2024: variable names change (NOMBRE_DEPENDENCIA -> DEPENDENCIA_ADMINISTRATIVA, TRAMO -> TRAMO_FONASA) and age groups change; encoding Latin-1 in 2019-2023 and UTF-8 in 2024-2025; centre code 200261 appears reused and 200474 corrected geographically; tramo X and missing tramos must not be mixed without definition",Aggregate; no persons,Use as operational-coverage layer; restrict to tramos A-D when comparing with FONASA 'enrolled' totals (difference < 0.2% in 2019-2022); keep original columns; reproduce config.CONTROLS aps_enrolled_december and aps_centres,ASESORIAS_DATA_ROOT,data,FONASA,,Autism/metadata/download_manifest.csv,83fcc4c1859111d5d73fbd6b174fecaf905708ff0be4e18ac66fe3671c487025,True,22087855,True,2026-09-04,https://public.tableau.com/views/ReporteInscritosCentrosAPS/ReporteAPS?:showVizHome=no
isapre_communal,isapre_beneficiarios_comuna_2019.xls,Autism/Cobertura/ISAPRE/isapre_beneficiarios_comuna_2019.xls,9675776,13a84bcd0f3a50a639b089e8ac23e5b6bc7bc31c5bb28e57c8717d00afbb9356,2026-09-04 (download_manifest.csv downloaded_at_utc),"Aggregated ISAPRE beneficiaries (cotizantes and cargas) by comuna, age and sex at December",December 2019,"ISAPRE beneficiaries (3,431,126 in 2019 to 2,517,305 in 2025)",Administrative comuna of the beneficiary (as published by the Superintendencia),"Workbook sheets: 2019-2020 (.xls) Cotizantes, Cargas, Beneficiarios, sex-specific sheets and 'Nonatos o sin Clasificar'; 2021-2025 (.xlsx) Cotizantes, Cargas, sex/SI sheets, Total Cotizantes, Total Cargas",stock (December snapshot),Private insurance coverage layer; FONASA + ISAPRE equals 95.63% (2019) and 97.24% (2025) of INE projection (not a non-insurance rate),Format changes .xls -> .xlsx and single ages -> five-year groups in 2021; separate sheet for unborn/unclassified in 2019-2020; sheets by sex and 'Total' are duplicated views,Aggregate; no persons,Total = cotizantes + cargas (from 2021); never add sex sheets to the Total sheet; reproduce config.CONTROLS isapre_beneficiaries_december,ASESORIAS_DATA_ROOT,data,Superintendencia de Salud,,Autism/metadata/download_manifest.csv,13a84bcd0f3a50a639b089e8ac23e5b6bc7bc31c5bb28e57c8717d00afbb9356,True,9675776,True,2026-09-04,https://www.superdesalud.gob.cl/tax-biblioteca-digital/estadisticas-3724/estadisticas-por-tema-3741/cartera-de-beneficiarios-3742/
isapre_communal,isapre_beneficiarios_comuna_2020.xls,Autism/Cobertura/ISAPRE/isapre_beneficiarios_comuna_2020.xls,9940992,8b7a0b005be4abcc7af1b5c4fab367e0c4e7058b213e52d53b2bd7edfff0c91e,2026-09-04 (download_manifest.csv downloaded_at_utc),"Aggregated ISAPRE beneficiaries (cotizantes and cargas) by comuna, age and sex at December",December 2020,"ISAPRE beneficiaries (3,431,126 in 2019 to 2,517,305 in 2025)",Administrative comuna of the beneficiary (as published by the Superintendencia),"Workbook sheets: 2019-2020 (.xls) Cotizantes, Cargas, Beneficiarios, sex-specific sheets and 'Nonatos o sin Clasificar'; 2021-2025 (.xlsx) Cotizantes, Cargas, sex/SI sheets, Total Cotizantes, Total Cargas",stock (December snapshot),Private insurance coverage layer; FONASA + ISAPRE equals 95.63% (2019) and 97.24% (2025) of INE projection (not a non-insurance rate),Format changes .xls -> .xlsx and single ages -> five-year groups in 2021; separate sheet for unborn/unclassified in 2019-2020; sheets by sex and 'Total' are duplicated views,Aggregate; no persons,Total = cotizantes + cargas (from 2021); never add sex sheets to the Total sheet; reproduce config.CONTROLS isapre_beneficiaries_december,ASESORIAS_DATA_ROOT,data,Superintendencia de Salud,,Autism/metadata/download_manifest.csv,8b7a0b005be4abcc7af1b5c4fab367e0c4e7058b213e52d53b2bd7edfff0c91e,True,9940992,True,2026-09-04,https://www.superdesalud.gob.cl/tax-biblioteca-digital/estadisticas-3724/estadisticas-por-tema-3741/cartera-de-beneficiarios-3742/
isapre_communal,isapre_beneficiarios_comuna_2021.xlsx,Autism/Cobertura/ISAPRE/isapre_beneficiarios_comuna_2021.xlsx,794774,489fdfa09803c6dcead5f884f0fa97dfe1c46a26e3d10852c6e71c9fc361993d,2026-09-04 (download_manifest.csv downloaded_at_utc),"Aggregated ISAPRE beneficiaries (cotizantes and cargas) by comuna, age and sex at December",December 2021,"ISAPRE beneficiaries (3,431,126 in 2019 to 2,517,305 in 2025)",Administrative comuna of the beneficiary (as published by the Superintendencia),"Workbook sheets: 2019-2020 (.xls) Cotizantes, Cargas, Beneficiarios, sex-specific sheets and 'Nonatos o sin Clasificar'; 2021-2025 (.xlsx) Cotizantes, Cargas, sex/SI sheets, Total Cotizantes, Total Cargas",stock (December snapshot),Private insurance coverage layer; FONASA + ISAPRE equals 95.63% (2019) and 97.24% (2025) of INE projection (not a non-insurance rate),Format changes .xls -> .xlsx and single ages -> five-year groups in 2021; separate sheet for unborn/unclassified in 2019-2020; sheets by sex and 'Total' are duplicated views,Aggregate; no persons,Total = cotizantes + cargas (from 2021); never add sex sheets to the Total sheet; reproduce config.CONTROLS isapre_beneficiaries_december,ASESORIAS_DATA_ROOT,data,Superintendencia de Salud,,Autism/metadata/download_manifest.csv,489fdfa09803c6dcead5f884f0fa97dfe1c46a26e3d10852c6e71c9fc361993d,True,794774,True,2026-09-04,https://www.superdesalud.gob.cl/tax-biblioteca-digital/estadisticas-3724/estadisticas-por-tema-3741/cartera-de-beneficiarios-3742/
isapre_communal,isapre_beneficiarios_comuna_2022.xlsx,Autism/Cobertura/ISAPRE/isapre_beneficiarios_comuna_2022.xlsx,793021,54fe5531212ea6e2178dbec197bda96976b7064d9b66961ed848dc074b3a258b,2026-09-04 (download_manifest.csv downloaded_at_utc),"Aggregated ISAPRE beneficiaries (cotizantes and cargas) by comuna, age and sex at December",December 2022,"ISAPRE beneficiaries (3,431,126 in 2019 to 2,517,305 in 2025)",Administrative comuna of the beneficiary (as published by the Superintendencia),"Workbook sheets: 2019-2020 (.xls) Cotizantes, Cargas, Beneficiarios, sex-specific sheets and 'Nonatos o sin Clasificar'; 2021-2025 (.xlsx) Cotizantes, Cargas, sex/SI sheets, Total Cotizantes, Total Cargas",stock (December snapshot),Private insurance coverage layer; FONASA + ISAPRE equals 95.63% (2019) and 97.24% (2025) of INE projection (not a non-insurance rate),Format changes .xls -> .xlsx and single ages -> five-year groups in 2021; separate sheet for unborn/unclassified in 2019-2020; sheets by sex and 'Total' are duplicated views,Aggregate; no persons,Total = cotizantes + cargas (from 2021); never add sex sheets to the Total sheet; reproduce config.CONTROLS isapre_beneficiaries_december,ASESORIAS_DATA_ROOT,data,Superintendencia de Salud,,Autism/metadata/download_manifest.csv,54fe5531212ea6e2178dbec197bda96976b7064d9b66961ed848dc074b3a258b,True,793021,True,2026-09-04,https://www.superdesalud.gob.cl/tax-biblioteca-digital/estadisticas-3724/estadisticas-por-tema-3741/cartera-de-beneficiarios-3742/
